rouge,levenshtein,jaccard,cosine,label
0.08247422680412371,0.9048442906574394,0.06944444444444445,0.3017043882229279,0
0.06315789473684211,0.9325259515570934,0.04225352112676056,0.40417722831887126,0
0.10309278350515463,0.9083044982698962,0.0410958904109589,0.29081656433935255,0
0.06185567010309278,0.903114186851211,0.02666666666666667,0.3530709633855207,0
0.041666666666666664,0.9117647058823529,0.0273972602739726,0.29866163974939475,0
0.0816326530612245,0.9134948096885813,0.05405405405405406,0.45215335599886664,0
0.05999999999999999,0.8823529411764706,0.0821917808219178,0.42046284713803955,0
0.0808080808080808,0.8927335640138409,0.04,0.4572580135999771,0
0.09803921568627451,0.8754325259515571,0.038461538461538464,0.3841022562708697,0
0.041666666666666664,0.9290657439446367,0.0410958904109589,0.37995016206167215,0
0.06315789473684211,0.9152249134948097,0.013513513513513514,0.3911610658182762,0
0.11999999999999998,0.8996539792387543,0.0684931506849315,0.4460403995602443,0
0.0808080808080808,0.8944636678200693,0.0684931506849315,0.4796653805335484,0
0.04081632653061225,0.9013840830449827,0.012987012987012988,0.41924500868014536,0
0.041237113402061855,0.8996539792387543,0.02702702702702703,0.43144401191624854,0
0.08247422680412371,0.9100346020761245,0.0547945205479452,0.45207166684189126,0
0.0606060606060606,0.8996539792387543,0.025974025974025976,0.4247359103167202,0
0.05999999999999999,0.884083044982699,0.05333333333333334,0.4334608782026146,0
0.0808080808080808,0.9048442906574394,0.06756756756756757,0.35990567405741336,0
0.0404040404040404,0.916955017301038,0.02666666666666667,0.13235977373975122,0
0.1680672268907563,0.7052896725440806,0.16312056737588654,0.6216993030679876,1
0.24166666666666667,0.6838790931989924,0.15172413793103448,0.7284458286337823,1
0.24034334763948495,0.6914357682619647,0.1897810218978102,0.7175827509715544,1
0.2649572649572649,0.6838790931989924,0.23308270676691728,0.81410357883547,1
0.24347826086956523,0.6788413098236776,0.23255813953488372,0.7690231837078425,1
0.358974358974359,0.6574307304785895,0.21804511278195488,0.8291529124070327,1
0.28813559322033894,0.7015113350125944,0.20588235294117646,0.7381171473263813,1
0.19383259911894274,0.7052896725440806,0.16666666666666666,0.7009091882825594,1
0.2605042016806723,0.6977329974811083,0.1527777777777778,0.7626111956350643,1
0.24034334763948495,0.6952141057934509,0.24060150375939848,0.7779067746246087,1
0.44106463878326996,0.5806045340050378,0.27972027972027974,0.9374860755521244,1
0.4941176470588235,0.5,0.3283582089552239,0.9590080600731166,1
0.4961832061068702,0.47858942065491183,0.3283582089552239,0.9495072979475807,1
0.5149253731343284,0.5226700251889169,0.29577464788732394,0.9528159621075188,1
0.5369649805447471,0.48614609571788414,0.3208955223880597,0.9645429770055436,1
0.45914396887159536,0.49622166246851385,0.3007518796992481,0.9548066119900884,1
0.4980842911877394,0.5214105793450882,0.3014705882352941,0.9571551020573077,1
0.4478764478764478,0.5453400503778337,0.2624113475177305,0.9379957752701258,1
0.46031746031746035,0.5491183879093199,0.2773722627737226,0.942019670250932,1
0.29629629629629634,0.6838790931989924,0.1619718309859155,0.7711589326938895,1
0.03496503496503497,0.8136020151133502,0.02247191011235955,0.12526950591291997,1
0.02857142857142857,0.809823677581864,0.004878048780487805,0.08451134028975293,1
0.06293706293706294,0.6977329974811083,0.02247191011235955,0.12799738718065223,1
0.21678321678321674,0.7355163727959698,1.0,0.8187010026181794,1
0.04895104895104895,0.7947103274559194,0.022727272727272728,0.13458240881889097,1
0.5804195804195804,0.47984886649874053,0.956989247311828,0.9937221815444809,1
0.23776223776223776,0.7248743718592965,0.9157894736842105,0.8361991542853145,1
0.26573426573426573,0.7311557788944724,0.9157894736842105,0.8099825525926546,1
0.24475524475524477,0.7386934673366834,0.9157894736842105,0.8056158831047959,1
0.03496503496503497,0.8027638190954773,0.02247191011235955,0.12769946349990274,1
0.32748538011695905,0.8136020151133502,0.26373626373626374,0.896890587626859,1
0.06756756756756757,0.9496221662468514,0.054945054945054944,0.3728228299604431,1
0.10596026490066224,0.9420654911838791,0.07692307692307693,0.4639944640708565,1
0.13071895424836602,0.929471032745592,0.0989010989010989,0.4619437004578359,1
0.22360248447204972,0.871536523929471,0.17582417582417584,0.54758272822052,1
0.245398773006135,0.8690176322418136,0.2087912087912088,0.6075028806178677,1
0.16666666666666669,0.9156171284634761,0.14285714285714285,0.5138357212911819,1
0.11842105263157895,0.9345088161209067,0.0989010989010989,0.42015179180386025,1
0.20125786163522014,0.8904282115869018,0.17582417582417584,0.45847973829823685,1
0.09333333333333334,0.9483627204030227,0.06593406593406594,0.31610332588645623,1
0.08053691275167786,0.9571788413098237,0.021052631578947368,0.6741053889886005,0
0.013698630136986302,0.9722921914357683,0.0,0.3040808552720035,0
0.04026845637583893,0.9659949622166247,0.010416666666666666,0.5762757446945531,0
0.052631578947368425,0.9408060453400504,0.030927835051546393,0.516331260678873,0
0.06578947368421052,0.9584382871536524,0.02040816326530612,0.6497361441813769,0
0.0272108843537415,0.9672544080604534,0.0,0.5439751274489406,0
0.0272108843537415,0.964735516372796,0.010638297872340425,0.4874223945073951,0
0.0272108843537415,0.9735516372795969,0.010638297872340425,0.5041334463511953,0
0.01360544217687075,0.9735516372795969,0.0,0.45347229764314956,0
0.0272108843537415,0.9785894206549118,0.010638297872340425,0.46365205667008647,0
0.06578947368421052,0.9584382871536524,0.02040816326530612,0.6453737589008557,0
0.013513513513513513,0.9609571788413098,0.010526315789473684,0.29177893526247933,0
0.013513513513513513,0.9609571788413098,0.0,0.2878172507161249,0
0.013513513513513513,0.9710327455919395,0.0,0.296739885802311,0
0.0272108843537415,0.9785894206549118,0.010638297872340425,0.43303729886710146,0
0.027027027027027025,0.9722921914357683,0.010638297872340425,0.4736546474746505,0
0.052631578947368425,0.9559193954659949,0.02040816326530612,0.6182982237545284,0
0.06622516556291391,0.9609571788413098,0.05319148936170213,0.5537796537079492,0
0.04081632653061225,0.9735516372795969,0.010638297872340425,0.3223231169244681,0
0.039735099337748346,0.9534005037783375,0.020618556701030927,0.5780052017256213,0
0.039735099337748346,0.9483627204030227,0.020618556701030927,0.49677759024179485,0
0.039735099337748346,0.964735516372796,0.042105263157894736,0.5291065251196184,0
0.026315789473684213,0.9433249370277078,0.030927835051546393,0.5650651124399018,0
0.026315789473684213,0.9534005037783375,0.030927835051546393,0.48775742675471695,0
0.0410958904109589,0.9748110831234257,0.0,0.27387681409998355,0
0.039473684210526314,0.9408060453400504,0.010101010101010102,0.492139505112524,0
0.051948051948051945,0.9319899244332494,0.02,0.47337190206333424,0
0.0392156862745098,0.9231738035264484,0.0,0.40898872675597564,0
0.013698630136986302,0.9760705289672544,0.0,0.2602932651743953,0
0.0522875816993464,0.9395465994962217,0.030612244897959183,0.5191475788970492,0
0.05298013245033112,0.9395465994962217,0.020618556701030927,0.5825493157312669,0
0.06535947712418301,0.9458438287153652,0.030612244897959183,0.5563098221491392,0
0.06535947712418301,0.9483627204030227,0.030612244897959183,0.5310897132678647,0
0.05298013245033112,0.9534005037783375,0.020618556701030927,0.5272005742704116,0
0.039999999999999994,0.9521410579345088,0.020833333333333332,0.5528231412346831,0
0.0522875816993464,0.9420654911838791,0.041237113402061855,0.5987924727387706,0
0.06535947712418301,0.9433249370277078,0.020202020202020204,0.5887422226340209,0
0.052631578947368425,0.9458438287153652,0.02040816326530612,0.5711052653584103,0
0.05333333333333333,0.9534005037783375,0.020833333333333332,0.5257907114553131,0
0.06535947712418301,0.9345088161209067,0.020202020202020204,0.5007392589374955,0
0.06535947712418301,0.9332493702770781,0.030612244897959183,0.5650908531032985,0
0.06578947368421052,0.9483627204030227,0.030927835051546393,0.5403070832251237,0
0.039735099337748346,0.9433249370277078,0.01020408163265306,0.6025411056305019,0
0.0522875816993464,0.9521410579345088,0.030612244897959183,0.6055509506276447,0
0.05298013245033112,0.9496221662468514,0.020618556701030927,0.5079458130943901,0
0.05298013245033112,0.9458438287153652,0.020618556701030927,0.6033853952460236,0
0.039735099337748346,0.9445843828715366,0.020618556701030927,0.5728578431768478,0
0.052631578947368425,0.9584382871536524,0.030927835051546393,0.526179023425354,0
0.46249999999999997,0.48826291079812206,0.26373626373626374,0.802625940913941,1
0.38926174496644295,0.6126760563380281,0.20430107526881722,0.7895701547232614,1
0.535031847133758,0.460093896713615,0.3218390804597701,0.8736452523966637,1
0.3439490445859873,0.6255813953488372,0.17,0.7523194870934461,1
0.46249999999999997,0.5469483568075117,0.26373626373626374,0.8179338376674984,1
0.3790849673202614,0.5774647887323944,0.18947368421052632,0.7671773842039578,1
0.4458598726114649,0.5539906103286385,0.2967032967032967,0.8190641579332882,1
0.3924050632911393,0.6443965517241379,0.22448979591836735,0.7636017160282871,1
0.4294478527607362,0.5751173708920188,0.2268041237113402,0.7617456905741452,1
0.33128834355828224,0.6015625,0.1588785046728972,0.7273791412023943,1
0.27814569536423844,0.704225352112676,0.14285714285714285,0.7084168992836111,1
0.31578947368421056,0.6267605633802817,0.1485148514851485,0.6918036711999551,1
0.3949044585987261,0.6338028169014085,0.21649484536082475,0.7062245709403241,1
0.3221476510067114,0.6549295774647887,0.18478260869565216,0.6174358349746629,1
0.2875816993464052,0.6431924882629108,0.1717171717171717,0.696248753475214,1
0.35135135135135137,0.6619718309859155,0.16,0.6353098652863247,1
0.31081081081081086,0.6455399061032864,0.2111111111111111,0.6779114703296811,1
0.4189189189189189,0.5774647887323944,0.2127659574468085,0.7438744725967745,1
0.26760563380281693,0.6830985915492958,0.17204301075268819,0.7156953199935081,1
0.35374149659863946,0.6549295774647887,0.16494845360824742,0.7096322624266855,1
0.07317073170731707,0.7981220657276995,0.027522935779816515,0.1606517843084123,1
0.03973509933774834,0.8262910798122066,0.018518518518518517,0.1054619146334794,1
0.08536585365853659,0.6971830985915493,0.027522935779816515,0.16672962341075995,1
0.24390243902439024,0.7511737089201878,1.0,0.7794977823273028,1
0.07317073170731707,0.7887323943661971,0.027522935779816515,0.15709013169735125,1
0.6829268292682927,0.4788732394366197,0.9310344827586207,0.9050816097603867,1
0.25609756097560976,0.7370892018779343,0.9310344827586207,0.7258127863989945,1
0.2682926829268293,0.7253521126760564,0.9310344827586207,0.7472883348501649,1
0.07317073170731707,0.8169014084507042,0.027522935779816515,0.16547955913802406,1
0.07317073170731707,0.7816901408450704,0.027522935779816515,0.14852221767192858,1
0.1978021978021978,0.9107981220657277,0.16071428571428573,0.7272940516071367,1
0.2916666666666667,0.823943661971831,0.23214285714285715,0.7194639058020693,1
0.36,0.7723004694835681,0.32142857142857145,0.7155306730826074,1
0.09302325581395349,0.9389671361502347,0.07142857142857142,0.29989102494479253,1
0.23655913978494622,0.8779342723004695,0.17857142857142858,0.5154261374674798,1
0.4077669902912621,0.744131455399061,0.35714285714285715,0.44034271517165896,1
0.11494252873563218,0.9460093896713615,0.08928571428571429,0.5878761241793922,1
0.30927835051546393,0.8145539906103286,0.21428571428571427,0.5411835673142005,1
0.43809523809523815,0.7323943661971831,0.35714285714285715,0.8207474104367777,1
0.6666666666666666,0.5,0.6071428571428571,0.7403585383257676,1
0.0,0.9812206572769953,0.0,0.3399512690416171,0
0.0,0.9624413145539906,0.0,0.2915029222927135,0
0.0,0.9694835680751174,0.0,0.3121343358301474,0
0.0,0.9624413145539906,0.0,0.25037180535313963,0
0.0,0.9647887323943662,0.0,0.3018453434765387,0
0.0,0.971830985915493,0.0,0.26059927138591726,0
0.0,0.9694835680751174,0.0,0.27235467429275895,0
0.0,0.9671361502347418,0.0,0.23532658934068243,0
0.0,0.9671361502347418,0.0,0.25104484026351476,0
0.0,0.9577464788732394,0.0,0.2919718976660266,0
0.0,0.971830985915493,0.0,0.2967192729831898,0
0.0,0.9671361502347418,0.0,0.22029069150652372,0
0.0,0.971830985915493,0.0,0.2411146110838161,0
0.0,0.9624413145539906,0.0,0.23982361318577472,0
0.0,0.9647887323943662,0.0,0.31622637943347304,0
0.0,0.9647887323943662,0.0,0.2687307396983384,0
0.0,0.9577464788732394,0.0,0.27970644380617776,0
0.0,0.9694835680751174,0.0,0.221614854876248,0
0.0,0.9647887323943662,0.0,0.19661982899066272,0
0.0,0.9530516431924883,0.0,0.20090477711464277,0
0.0,0.9577464788732394,0.0,0.22788376959574902,0
0.0,0.960093896713615,0.0,0.2252485215382924,0
0.0,0.9694835680751174,0.0,0.21567766113474268,0
0.0,0.9647887323943662,0.0,0.22386842047305056,0
0.0,0.9671361502347418,0.0,0.20527401917404964,0
0.0,0.9741784037558685,0.0,0.21853062347829888,0
0.0,0.9507042253521126,0.0,0.18303917464792915,0
0.0,0.9507042253521126,0.0,0.18817816376173174,0
0.0,0.9577464788732394,0.0,0.21154187840353805,0
0.0,0.9553990610328639,0.0,0.20373638120291396,0
0.0,0.9577464788732394,0.0,0.27340802777669065,0
0.0,0.9647887323943662,0.0,0.259423616293947,0
0.0,0.9577464788732394,0.0,0.28154880958028583,0
0.0,0.9624413145539906,0.0,0.29557582979911834,0
0.0,0.9624413145539906,0.0,0.25328520315694825,0
0.0,0.9577464788732394,0.0,0.19419954608526035,0
0.0,0.960093896713615,0.0,0.2790805330503792,0
0.0,0.9671361502347418,0.0,0.21786235446001612,0
0.0,0.9553990610328639,0.0,0.19068825153646896,0
0.0,0.960093896713615,0.0,0.1955483596469823,0
0.0,0.9389671361502347,0.0,0.18425000849072826,0
0.0,0.9530516431924883,0.0,0.2152999563006241,0
0.0,0.9295774647887324,0.0,0.19213385661772087,0
0.0,0.9530516431924883,0.0,0.18134785746664356,0
0.0,0.9483568075117371,0.0,0.32465807698034477,0
0.0,0.9553990610328639,0.0,0.20336884130138927,0
0.0,0.9413145539906104,0.0,0.21328112450011846,0
0.0,0.9366197183098591,0.0,0.20569304128095095,0
0.0,0.9225352112676056,0.0,0.15146059518387522,0
0.0,0.9530516431924883,0.0,0.20878106173170963,0
0.0,0.9342723004694836,0.0,0.22353655731844896,0
0.0,0.9366197183098591,0.0,0.2078174209159891,0
0.0,0.931924882629108,0.0,0.2017372881177495,0
0.0,0.931924882629108,0.0,0.19046976287021833,0
0.14723926380368096,0.702020202020202,0.08411214953271028,0.545154330358181,1
0.2823529411764706,0.6582491582491582,0.21359223300970873,0.6457759521385205,1
0.2641509433962264,0.6885521885521886,0.15151515151515152,0.6158648020715936,1
0.37575757575757573,0.6481481481481481,0.23958333333333334,0.6603791021688661,1
0.3018867924528302,0.6952861952861953,0.14563106796116504,0.6093578376126114,1
0.16417910447761194,0.7508417508417509,0.03333333333333333,0.4979006253353195,1
0.1927710843373494,0.7087542087542088,0.14150943396226415,0.5144755329163089,1
0.271604938271605,0.7171717171717171,0.16,0.5639169335341347,1
0.325,0.6835016835016835,0.21649484536082475,0.6685452584732807,1
0.26666666666666666,0.6750841750841751,0.1509433962264151,0.5941509852138901,1
0.26966292134831465,0.6734006734006734,0.21100917431192662,0.6549522204496911,1
0.19540229885057467,0.6717171717171717,0.15315315315315314,0.5353959129221174,1
0.2941176470588235,0.6498316498316499,0.18518518518518517,0.6358015914517416,1
0.20359281437125745,0.6885521885521886,0.19230769230769232,0.46027894969919486,1
0.18888888888888888,0.6936026936026936,0.17592592592592593,0.5410430992563802,1
0.22641509433962262,0.67003367003367,0.20833333333333334,0.5954272275687085,1
0.28220858895705525,0.6902356902356902,0.19801980198019803,0.6432883560092064,1
0.25925925925925924,0.6767676767676768,0.21428571428571427,0.5875205154041162,1
0.24096385542168675,0.6784511784511784,0.2222222222222222,0.4909007419279844,1
0.23030303030303031,0.6868686868686869,0.1568627450980392,0.5965039008634354,1
0.0392156862745098,0.8148148148148148,0.014492753623188406,0.2269727021890116,1
0.030769230769230767,0.8131313131313131,0.013513513513513514,0.12233843884948695,1
0.058823529411764705,0.6784511784511784,0.014492753623188406,0.19337195791411851,1
0.28431372549019607,0.7626262626262627,1.0,0.8218269614752705,1
0.049019607843137254,0.8013468013468014,0.0072992700729927005,0.19073806939771182,1
0.5686274509803921,0.5791245791245792,0.9444444444444444,0.9516155114006983,1
0.2647058823529412,0.7550335570469798,0.9178082191780822,0.8192478161413282,1
0.24509803921568626,0.7567114093959731,0.9178082191780822,0.8396936132846473,1
0.2549019607843137,0.7533557046979866,0.9178082191780822,0.8435515428590459,1
0.2549019607843137,0.7583892617449665,0.9178082191780822,0.8149202558627213,1
0.22608695652173913,0.8720538720538721,0.18571428571428572,0.7329985503892635,1
0.44274809160305345,0.7390572390572391,0.3142857142857143,0.5790112435964763,1
0.368,0.7676767676767676,0.2714285714285714,0.6732432817494821,1
0.1621621621621622,0.9141414141414141,0.12857142857142856,0.40990169549235445,1
0.2857142857142857,0.8282828282828283,0.22857142857142856,0.5514310976407081,1
0.19469026548672566,0.8872053872053872,0.14285714285714285,0.5410751462871538,1
0.43076923076923085,0.7138047138047138,0.37142857142857144,0.7497504163391053,1
0.732919254658385,0.44612794612794615,0.5492957746478874,0.8448363573070203,1
0.6578947368421052,0.5117845117845118,0.5428571428571428,0.7358637170247199,1
0.6399999999999999,0.5303030303030303,0.5142857142857142,0.7428341782336358,1
0.03508771929824561,0.9040404040404041,0.025,0.3434802242498567,0
0.037037037037037035,0.9545454545454546,0.0410958904109589,0.3541252366610215,0
0.05217391304347826,0.9023569023569024,0.0641025641025641,0.3745341034384555,0
0.06956521739130435,0.9006734006734006,0.0375,0.39486407947088054,0
0.06722689075630252,0.877104377104377,0.07407407407407407,0.344850375797087,0
0.05217391304347826,0.9074074074074074,0.0641025641025641,0.30854938705351764,0
0.03669724770642201,0.9410774410774411,0.013157894736842105,0.33665446256320564,0
0.05263157894736842,0.898989898989899,0.0379746835443038,0.35590978745822366,0
0.05128205128205128,0.8905723905723906,0.05,0.35150175190563804,0
0.05405405405405406,0.9225589225589226,0.05333333333333334,0.3661096796693961,0
0.06956521739130435,0.8905723905723906,0.05063291139240506,0.3715634302896218,0
0.05042016806722689,0.8872053872053872,0.06172839506172839,0.3383112752038802,0
0.03636363636363636,0.930976430976431,0.013157894736842105,0.3744360764783658,0
0.05042016806722689,0.8804713804713805,0.06172839506172839,0.3634669208207184,0
0.08695652173913045,0.9124579124579124,0.07792207792207792,0.3374404513192878,0
0.018018018018018018,0.9191919191919192,0.025974025974025976,0.3434967209254548,0
0.03508771929824561,0.9141414141414141,0.02531645569620253,0.3398109092625278,0
0.06779661016949153,0.8754208754208754,0.075,0.36256828113754014,0
0.037383177570093455,0.9579124579124579,0.0273972602739726,0.3452506391402559,0
0.07017543859649122,0.9074074074074074,0.07894736842105263,0.34134928637634165,0
0.05309734513274336,0.9124579124579124,0.038461538461538464,0.3539463539861649,0
0.03571428571428571,0.9158249158249159,0.02564102564102564,0.33824962540525105,0
0.05128205128205128,0.8956228956228957,0.06329113924050633,0.3475442891929954,0
0.034782608695652174,0.8888888888888888,0.0375,0.3431682860001719,0
0.018348623853211007,0.9259259259259259,0.013157894736842105,0.34274486411228267,0
0.06666666666666667,0.8804713804713805,0.07407407407407407,0.36286642409556846,0
0.07142857142857142,0.9242424242424242,0.05263157894736842,0.34341303582370664,0
0.03636363636363636,0.9410774410774411,0.0,0.1519370161167281,0
0.05263157894736842,0.8922558922558923,0.0379746835443038,0.3534581352383916,0
0.03508771929824561,0.898989898989899,0.025,0.3478918028334337,0
0.03669724770642201,0.936026936026936,0.013157894736842105,0.3402428556728644,0
0.06504065040650406,0.8636363636363636,0.07228915662650602,0.2990523416989643,0
0.0847457627118644,0.8855218855218855,0.05,0.35073425613725695,0
0.03636363636363636,0.936026936026936,0.04,0.3671768482975314,0
0.06896551724137931,0.8905723905723906,0.05,0.36739733400570085,0
0.049586776859504134,0.8737373737373737,0.06097560975609756,0.3417427821816791,0
0.036036036036036036,0.9158249158249159,0.039473684210526314,0.3512302687638248,0
0.06666666666666667,0.877104377104377,0.1,0.3756821023659649,0
0.06956521739130435,0.9107744107744108,0.0641025641025641,0.3378871824926455,0
0.01818181818181818,0.9276094276094277,0.012987012987012988,0.3384872385592369,0
0.034482758620689655,0.8973063973063973,0.025,0.32792164875248014,0
0.036036036036036036,0.9292929292929293,0.039473684210526314,0.3418659987991608,0
0.017857142857142856,0.9124579124579124,0.012658227848101266,0.3234099651729675,0
0.03571428571428571,0.9107744107744108,0.012658227848101266,0.3139245756635036,0
0.22666666666666663,0.6868008948545862,0.16049382716049382,0.6250335425791038,1
0.2896551724137931,0.6823266219239373,0.2564102564102564,0.6233936346147897,1
0.273972602739726,0.6621923937360179,0.2236842105263158,0.7651216327810205,1
0.32214765100671133,0.6644295302013423,0.25316455696202533,0.7460825633101384,1
0.28169014084507044,0.6711409395973155,0.2876712328767123,0.7642983950649578,1
0.02797202797202797,0.697986577181208,0.011363636363636364,0.781319518955256,1
0.04109589041095891,0.7248322147651006,0.011627906976744186,0.8205017713991075,1
0.014184397163120567,0.6912751677852349,0.0,0.7599715332726511,1
0.013605442176870748,0.7404921700223713,0.012345679012345678,0.3424023323411346,1
0.022988505747126436,0.883668903803132,0.0,0.7346990413894401,1
0.24285714285714288,0.6868008948545862,0.12658227848101267,0.5918576647304884,1
0.2058823529411765,0.7024608501118568,0.09210526315789473,0.48298670995183995,1
0.22047244094488191,0.6912751677852349,0.09722222222222222,0.5042154230443955,1
0.18749999999999997,0.7181208053691275,0.136986301369863,0.4851213215058396,1
0.192,0.7293064876957495,0.09722222222222222,0.4950925929801713,1
0.22222222222222227,0.7136465324384788,0.11428571428571428,0.5041202656513333,1
0.23255813953488372,0.7024608501118568,0.1232876712328767,0.5455468087513005,1
0.20895522388059704,0.7069351230425056,0.11842105263157894,0.5254039839572725,1
0.21212121212121213,0.7181208053691275,0.13513513513513514,0.5517062822290919,1
0.25,0.7114093959731543,0.14084507042253522,0.5799263921650178,1
0.04651162790697674,0.7874720357941835,0.010752688172043012,0.1279768980831179,1
0.03703703703703704,0.8098434004474273,0.0,0.1073749713415679,1
0.04651162790697674,0.6487695749440716,0.010752688172043012,0.10849492076747923,1
0.29069767441860467,0.70917225950783,1.0,0.7706646799993447,1
0.04651162790697674,0.7829977628635347,0.0,0.11605544916873431,1
0.4883720930232558,0.6017897091722595,0.9183673469387755,0.9336179217633408,1
0.27906976744186046,0.6726057906458798,0.9183673469387755,0.8100305721159821,1
0.26744186046511625,0.7238307349665924,0.9183673469387755,0.8328401076123026,1
